ID,XMIN,XMAX,YMIN,YMAX,PNTCNT,XCTR,YCTR
2977,607379.000000000000000,607879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,607629.00000,5186534.00000
2978,607879.000000000000000,608379.000000000000000,5186284.000000000000000,5186784.000000000000000,0,608129.00000,5186534.00000
2979,608379.000000000000000,608879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,608629.00000,5186534.00000
2980,608879.000000000000000,609379.000000000000000,5186284.000000000000000,5186784.000000000000000,0,609129.00000,5186534.00000
2981,609379.000000000000000,609879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,609629.00000,5186534.00000
2982,609879.000000000000000,610379.000000000000000,5186284.000000000000000,5186784.000000000000000,0,610129.00000,5186534.00000
2983,610379.000000000000000,610879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,610629.00000,5186534.00000
2984,610879.000000000000000,611379.000000000000000,5186284.000000000000000,5186784.000000000000000,0,611129.00000,5186534.00000
2985,611379.000000000000000,611879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,611629.00000,5186534.00000
2986,611879.000000000000000,612379.000000000000000,5186284.000000000000000,5186784.000000000000000,0,612129.00000,5186534.00000
2987,612379.000000000000000,612879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,612629.00000,5186534.00000
2988,612879.000000000000000,613379.000000000000000,5186284.000000000000000,5186784.000000000000000,0,613129.00000,5186534.00000
2989,613379.000000000000000,613879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,613629.00000,5186534.00000
2990,613879.000000000000000,614379.000000000000000,5186284.000000000000000,5186784.000000000000000,0,614129.00000,5186534.00000
2991,614379.000000000000000,614879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,614629.00000,5186534.00000
2992,614879.000000000000000,615379.000000000000000,5186284.000000000000000,5186784.000000000000000,0,615129.00000,5186534.00000
2993,615379.000000000000000,615879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,615629.00000,5186534.00000
2994,615879.000000000000000,616379.000000000000000,5186284.000000000000000,5186784.000000000000000,0,616129.00000,5186534.00000
2995,616379.000000000000000,616879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,616629.00000,5186534.00000
2996,616879.000000000000000,617379.000000000000000,5186284.000000000000000,5186784.000000000000000,0,617129.00000,5186534.00000
2997,617379.000000000000000,617879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,617629.00000,5186534.00000
2998,617879.000000000000000,618379.000000000000000,5186284.000000000000000,5186784.000000000000000,0,618129.00000,5186534.00000
2999,618379.000000000000000,618879.000000000000000,5186284.000000000000000,5186784.000000000000000,0,618629.00000,5186534.00000
3000,581379.000000000000000,581879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,581629.00000,5186034.00000
3001,581879.000000000000000,582379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,582129.00000,5186034.00000
3002,582379.000000000000000,582879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,582629.00000,5186034.00000
3003,582879.000000000000000,583379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,583129.00000,5186034.00000
3004,583379.000000000000000,583879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,583629.00000,5186034.00000
3005,583879.000000000000000,584379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,584129.00000,5186034.00000
3006,584379.000000000000000,584879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,584629.00000,5186034.00000
3007,584879.000000000000000,585379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,585129.00000,5186034.00000
3008,585379.000000000000000,585879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,585629.00000,5186034.00000
3009,585879.000000000000000,586379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,586129.00000,5186034.00000
3010,586379.000000000000000,586879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,586629.00000,5186034.00000
3011,586879.000000000000000,587379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,587129.00000,5186034.00000
3012,587379.000000000000000,587879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,587629.00000,5186034.00000
3013,587879.000000000000000,588379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,588129.00000,5186034.00000
3014,588379.000000000000000,588879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,588629.00000,5186034.00000
3015,588879.000000000000000,589379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,589129.00000,5186034.00000
3016,589379.000000000000000,589879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,589629.00000,5186034.00000
3017,589879.000000000000000,590379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,590129.00000,5186034.00000
3018,590379.000000000000000,590879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,590629.00000,5186034.00000
3019,590879.000000000000000,591379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,591129.00000,5186034.00000
3020,591379.000000000000000,591879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,591629.00000,5186034.00000
3021,591879.000000000000000,592379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,592129.00000,5186034.00000
3022,592379.000000000000000,592879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,592629.00000,5186034.00000
3023,592879.000000000000000,593379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,593129.00000,5186034.00000
3024,593379.000000000000000,593879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,593629.00000,5186034.00000
3025,593879.000000000000000,594379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,594129.00000,5186034.00000
3026,594379.000000000000000,594879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,594629.00000,5186034.00000
3027,594879.000000000000000,595379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,595129.00000,5186034.00000
3028,595379.000000000000000,595879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,595629.00000,5186034.00000
3029,595879.000000000000000,596379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,596129.00000,5186034.00000
3030,596379.000000000000000,596879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,596629.00000,5186034.00000
3031,596879.000000000000000,597379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,597129.00000,5186034.00000
3032,597379.000000000000000,597879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,597629.00000,5186034.00000
3033,597879.000000000000000,598379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,598129.00000,5186034.00000
3034,598379.000000000000000,598879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,598629.00000,5186034.00000
3035,598879.000000000000000,599379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,599129.00000,5186034.00000
3036,599379.000000000000000,599879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,599629.00000,5186034.00000
3037,599879.000000000000000,600379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,600129.00000,5186034.00000
3038,600379.000000000000000,600879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,600629.00000,5186034.00000
3039,600879.000000000000000,601379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,601129.00000,5186034.00000
3040,601379.000000000000000,601879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,601629.00000,5186034.00000
3041,601879.000000000000000,602379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,602129.00000,5186034.00000
3042,602379.000000000000000,602879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,602629.00000,5186034.00000
3043,602879.000000000000000,603379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,603129.00000,5186034.00000
3044,603379.000000000000000,603879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,603629.00000,5186034.00000
3045,603879.000000000000000,604379.000000000000000,5185784.000000000000000,5186284.000000000000000,9,604129.00000,5186034.00000
3046,604379.000000000000000,604879.000000000000000,5185784.000000000000000,5186284.000000000000000,12,604629.00000,5186034.00000
3047,604879.000000000000000,605379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,605129.00000,5186034.00000
3048,605379.000000000000000,605879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,605629.00000,5186034.00000
3049,605879.000000000000000,606379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,606129.00000,5186034.00000
3050,606379.000000000000000,606879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,606629.00000,5186034.00000
3051,606879.000000000000000,607379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,607129.00000,5186034.00000
3052,607379.000000000000000,607879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,607629.00000,5186034.00000
3053,607879.000000000000000,608379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,608129.00000,5186034.00000
3054,608379.000000000000000,608879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,608629.00000,5186034.00000
3055,608879.000000000000000,609379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,609129.00000,5186034.00000
3056,609379.000000000000000,609879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,609629.00000,5186034.00000
3057,609879.000000000000000,610379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,610129.00000,5186034.00000
3058,610379.000000000000000,610879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,610629.00000,5186034.00000
3059,610879.000000000000000,611379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,611129.00000,5186034.00000
3060,611379.000000000000000,611879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,611629.00000,5186034.00000
3061,611879.000000000000000,612379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,612129.00000,5186034.00000
3062,612379.000000000000000,612879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,612629.00000,5186034.00000
3063,612879.000000000000000,613379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,613129.00000,5186034.00000
3064,613379.000000000000000,613879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,613629.00000,5186034.00000
3065,613879.000000000000000,614379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,614129.00000,5186034.00000
3066,614379.000000000000000,614879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,614629.00000,5186034.00000
3067,614879.000000000000000,615379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,615129.00000,5186034.00000
3068,615379.000000000000000,615879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,615629.00000,5186034.00000
3069,615879.000000000000000,616379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,616129.00000,5186034.00000
3070,616379.000000000000000,616879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,616629.00000,5186034.00000
3071,616879.000000000000000,617379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,617129.00000,5186034.00000
3072,617379.000000000000000,617879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,617629.00000,5186034.00000
3073,617879.000000000000000,618379.000000000000000,5185784.000000000000000,5186284.000000000000000,0,618129.00000,5186034.00000
3074,618379.000000000000000,618879.000000000000000,5185784.000000000000000,5186284.000000000000000,0,618629.00000,5186034.00000
3075,581379.000000000000000,581879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,581629.00000,5185534.00000
3076,581879.000000000000000,582379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,582129.00000,5185534.00000
3077,582379.000000000000000,582879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,582629.00000,5185534.00000
3078,582879.000000000000000,583379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,583129.00000,5185534.00000
3079,583379.000000000000000,583879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,583629.00000,5185534.00000
3080,583879.000000000000000,584379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,584129.00000,5185534.00000
3081,584379.000000000000000,584879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,584629.00000,5185534.00000
3082,584879.000000000000000,585379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,585129.00000,5185534.00000
3083,585379.000000000000000,585879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,585629.00000,5185534.00000
3084,585879.000000000000000,586379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,586129.00000,5185534.00000
3085,586379.000000000000000,586879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,586629.00000,5185534.00000
3086,586879.000000000000000,587379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,587129.00000,5185534.00000
3087,587379.000000000000000,587879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,587629.00000,5185534.00000
3088,587879.000000000000000,588379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,588129.00000,5185534.00000
3089,588379.000000000000000,588879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,588629.00000,5185534.00000
3090,588879.000000000000000,589379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,589129.00000,5185534.00000
3091,589379.000000000000000,589879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,589629.00000,5185534.00000
3092,589879.000000000000000,590379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,590129.00000,5185534.00000
3093,590379.000000000000000,590879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,590629.00000,5185534.00000
3094,590879.000000000000000,591379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,591129.00000,5185534.00000
3095,591379.000000000000000,591879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,591629.00000,5185534.00000
3096,591879.000000000000000,592379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,592129.00000,5185534.00000
3097,592379.000000000000000,592879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,592629.00000,5185534.00000
3098,592879.000000000000000,593379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,593129.00000,5185534.00000
3099,593379.000000000000000,593879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,593629.00000,5185534.00000
3100,593879.000000000000000,594379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,594129.00000,5185534.00000
3101,594379.000000000000000,594879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,594629.00000,5185534.00000
3102,594879.000000000000000,595379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,595129.00000,5185534.00000
3103,595379.000000000000000,595879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,595629.00000,5185534.00000
3104,595879.000000000000000,596379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,596129.00000,5185534.00000
3105,596379.000000000000000,596879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,596629.00000,5185534.00000
3106,596879.000000000000000,597379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,597129.00000,5185534.00000
3107,597379.000000000000000,597879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,597629.00000,5185534.00000
3108,597879.000000000000000,598379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,598129.00000,5185534.00000
3109,598379.000000000000000,598879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,598629.00000,5185534.00000
3110,598879.000000000000000,599379.000000000000000,5185284.000000000000000,5185784.000000000000000,1,599129.00000,5185534.00000
3111,599379.000000000000000,599879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,599629.00000,5185534.00000
3112,599879.000000000000000,600379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,600129.00000,5185534.00000
3113,600379.000000000000000,600879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,600629.00000,5185534.00000
3114,600879.000000000000000,601379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,601129.00000,5185534.00000
3115,601379.000000000000000,601879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,601629.00000,5185534.00000
3116,601879.000000000000000,602379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,602129.00000,5185534.00000
3117,602379.000000000000000,602879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,602629.00000,5185534.00000
3118,602879.000000000000000,603379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,603129.00000,5185534.00000
3119,603379.000000000000000,603879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,603629.00000,5185534.00000
3120,603879.000000000000000,604379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,604129.00000,5185534.00000
3121,604379.000000000000000,604879.000000000000000,5185284.000000000000000,5185784.000000000000000,13,604629.00000,5185534.00000
3122,604879.000000000000000,605379.000000000000000,5185284.000000000000000,5185784.000000000000000,53,605129.00000,5185534.00000
3123,605379.000000000000000,605879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,605629.00000,5185534.00000
3124,605879.000000000000000,606379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,606129.00000,5185534.00000
3125,606379.000000000000000,606879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,606629.00000,5185534.00000
3126,606879.000000000000000,607379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,607129.00000,5185534.00000
3127,607379.000000000000000,607879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,607629.00000,5185534.00000
3128,607879.000000000000000,608379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,608129.00000,5185534.00000
3129,608379.000000000000000,608879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,608629.00000,5185534.00000
3130,608879.000000000000000,609379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,609129.00000,5185534.00000
3131,609379.000000000000000,609879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,609629.00000,5185534.00000
3132,609879.000000000000000,610379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,610129.00000,5185534.00000
3133,610379.000000000000000,610879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,610629.00000,5185534.00000
3134,610879.000000000000000,611379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,611129.00000,5185534.00000
3135,611379.000000000000000,611879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,611629.00000,5185534.00000
3136,611879.000000000000000,612379.000000000000000,5185284.000000000000000,5185784.000000000000000,12,612129.00000,5185534.00000
3137,612379.000000000000000,612879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,612629.00000,5185534.00000
3138,612879.000000000000000,613379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,613129.00000,5185534.00000
3139,613379.000000000000000,613879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,613629.00000,5185534.00000
3140,613879.000000000000000,614379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,614129.00000,5185534.00000
3141,614379.000000000000000,614879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,614629.00000,5185534.00000
3142,614879.000000000000000,615379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,615129.00000,5185534.00000
3143,615379.000000000000000,615879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,615629.00000,5185534.00000
3144,615879.000000000000000,616379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,616129.00000,5185534.00000
3145,616379.000000000000000,616879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,616629.00000,5185534.00000
3146,616879.000000000000000,617379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,617129.00000,5185534.00000
3147,617379.000000000000000,617879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,617629.00000,5185534.00000
3148,617879.000000000000000,618379.000000000000000,5185284.000000000000000,5185784.000000000000000,0,618129.00000,5185534.00000
3149,618379.000000000000000,618879.000000000000000,5185284.000000000000000,5185784.000000000000000,0,618629.00000,5185534.00000
3150,581379.000000000000000,581879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,581629.00000,5185034.00000
3151,581879.000000000000000,582379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,582129.00000,5185034.00000
3152,582379.000000000000000,582879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,582629.00000,5185034.00000
3153,582879.000000000000000,583379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,583129.00000,5185034.00000
3154,583379.000000000000000,583879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,583629.00000,5185034.00000
3155,583879.000000000000000,584379.000000000000000,5184784.000000000000000,5185284.000000000000000,1,584129.00000,5185034.00000
3156,584379.000000000000000,584879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,584629.00000,5185034.00000
3157,584879.000000000000000,585379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,585129.00000,5185034.00000
3158,585379.000000000000000,585879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,585629.00000,5185034.00000
3159,585879.000000000000000,586379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,586129.00000,5185034.00000
3160,586379.000000000000000,586879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,586629.00000,5185034.00000
3161,586879.000000000000000,587379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,587129.00000,5185034.00000
3162,587379.000000000000000,587879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,587629.00000,5185034.00000
3163,587879.000000000000000,588379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,588129.00000,5185034.00000
3164,588379.000000000000000,588879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,588629.00000,5185034.00000
3165,588879.000000000000000,589379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,589129.00000,5185034.00000
3166,589379.000000000000000,589879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,589629.00000,5185034.00000
3167,589879.000000000000000,590379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,590129.00000,5185034.00000
3168,590379.000000000000000,590879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,590629.00000,5185034.00000
3169,590879.000000000000000,591379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,591129.00000,5185034.00000
3170,591379.000000000000000,591879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,591629.00000,5185034.00000
3171,591879.000000000000000,592379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,592129.00000,5185034.00000
3172,592379.000000000000000,592879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,592629.00000,5185034.00000
3173,592879.000000000000000,593379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,593129.00000,5185034.00000
3174,593379.000000000000000,593879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,593629.00000,5185034.00000
3175,593879.000000000000000,594379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,594129.00000,5185034.00000
3176,594379.000000000000000,594879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,594629.00000,5185034.00000
3177,594879.000000000000000,595379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,595129.00000,5185034.00000
3178,595379.000000000000000,595879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,595629.00000,5185034.00000
3179,595879.000000000000000,596379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,596129.00000,5185034.00000
3180,596379.000000000000000,596879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,596629.00000,5185034.00000
3181,596879.000000000000000,597379.000000000000000,5184784.000000000000000,5185284.000000000000000,1,597129.00000,5185034.00000
3182,597379.000000000000000,597879.000000000000000,5184784.000000000000000,5185284.000000000000000,10,597629.00000,5185034.00000
3183,597879.000000000000000,598379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,598129.00000,5185034.00000
3184,598379.000000000000000,598879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,598629.00000,5185034.00000
3185,598879.000000000000000,599379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,599129.00000,5185034.00000
3186,599379.000000000000000,599879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,599629.00000,5185034.00000
3187,599879.000000000000000,600379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,600129.00000,5185034.00000
3188,600379.000000000000000,600879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,600629.00000,5185034.00000
3189,600879.000000000000000,601379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,601129.00000,5185034.00000
3190,601379.000000000000000,601879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,601629.00000,5185034.00000
3191,601879.000000000000000,602379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,602129.00000,5185034.00000
3192,602379.000000000000000,602879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,602629.00000,5185034.00000
3193,602879.000000000000000,603379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,603129.00000,5185034.00000
3194,603379.000000000000000,603879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,603629.00000,5185034.00000
3195,603879.000000000000000,604379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,604129.00000,5185034.00000
3196,604379.000000000000000,604879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,604629.00000,5185034.00000
3197,604879.000000000000000,605379.000000000000000,5184784.000000000000000,5185284.000000000000000,1,605129.00000,5185034.00000
3198,605379.000000000000000,605879.000000000000000,5184784.000000000000000,5185284.000000000000000,4,605629.00000,5185034.00000
3199,605879.000000000000000,606379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,606129.00000,5185034.00000
3200,606379.000000000000000,606879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,606629.00000,5185034.00000
3201,606879.000000000000000,607379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,607129.00000,5185034.00000
3202,607379.000000000000000,607879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,607629.00000,5185034.00000
3203,607879.000000000000000,608379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,608129.00000,5185034.00000
3204,608379.000000000000000,608879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,608629.00000,5185034.00000
3205,608879.000000000000000,609379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,609129.00000,5185034.00000
3206,609379.000000000000000,609879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,609629.00000,5185034.00000
3207,609879.000000000000000,610379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,610129.00000,5185034.00000
3208,610379.000000000000000,610879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,610629.00000,5185034.00000
3209,610879.000000000000000,611379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,611129.00000,5185034.00000
3210,611379.000000000000000,611879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,611629.00000,5185034.00000
3211,611879.000000000000000,612379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,612129.00000,5185034.00000
3212,612379.000000000000000,612879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,612629.00000,5185034.00000
3213,612879.000000000000000,613379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,613129.00000,5185034.00000
3214,613379.000000000000000,613879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,613629.00000,5185034.00000
3215,613879.000000000000000,614379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,614129.00000,5185034.00000
3216,614379.000000000000000,614879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,614629.00000,5185034.00000
3217,614879.000000000000000,615379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,615129.00000,5185034.00000
3218,615379.000000000000000,615879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,615629.00000,5185034.00000
3219,615879.000000000000000,616379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,616129.00000,5185034.00000
3220,616379.000000000000000,616879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,616629.00000,5185034.00000
3221,616879.000000000000000,617379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,617129.00000,5185034.00000
3222,617379.000000000000000,617879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,617629.00000,5185034.00000
3223,617879.000000000000000,618379.000000000000000,5184784.000000000000000,5185284.000000000000000,0,618129.00000,5185034.00000
3224,618379.000000000000000,618879.000000000000000,5184784.000000000000000,5185284.000000000000000,0,618629.00000,5185034.00000
3225,581379.000000000000000,581879.000000000000000,5184284.000000000000000,5184784.000000000000000,0,581629.00000,5184534.00000
